Timestamp,RUB=X
12/26/2012,30.630199432373047
12/27/2012,30.46619987487793
12/28/2012,30.23419952392578
12/31/2012,30.331100463867188
01/01/2013,30.50200080871582
01/02/2013,30.356199264526367
01/03/2013,30.1564998626709
01/04/2013,30.279800415039062
01/07/2013,30.285499572753906
01/08/2013,30.279600143432617
01/09/2013,30.302200317382812
01/10/2013,30.378000259399414
01/11/2013,30.129199981689453
01/14/2013,30.26460075378418
01/15/2013,30.23200035095215
01/16/2013,30.32699966430664
01/17/2013,30.317899703979492
01/18/2013,30.16200065612793
01/21/2013,30.239500045776367
01/22/2013,30.1875
01/23/2013,30.221200942993164
01/24/2013,30.146299362182617
01/25/2013,30.052000045776367
01/28/2013,29.986499786376953
01/29/2013,30.11549949645996
01/30/2013,30.041000366210938
01/31/2013,30.018400192260742
02/01/2013,29.981599807739258
02/04/2013,29.85449981689453
02/05/2013,29.952299118041992
02/06/2013,29.902799606323242
02/07/2013,30.05150032043457
02/08/2013,30.15730094909668
02/11/2013,30.1737003326416
02/12/2013,30.114900588989258
02/13/2013,29.994400024414062
02/14/2013,30.03660011291504
02/15/2013,30.045900344848633
02/18/2013,30.10219955444336
02/19/2013,30.107200622558594
02/20/2013,30.041200637817383
02/21/2013,30.23819923400879
02/22/2013,30.45400047302246
02/25/2013,30.321199417114258
02/26/2013,30.548200607299805
02/27/2013,30.583200454711914
02/28/2013,30.441999435424805
03/01/2013,30.606599807739258
03/04/2013,30.63170051574707
03/05/2013,30.731199264526367
03/06/2013,30.59119987487793
03/07/2013,30.746200561523438
03/08/2013,30.681400299072266
03/11/2013,30.74410057067871
03/12/2013,30.68280029296875
03/13/2013,30.693199157714844
03/14/2013,30.784000396728516
03/15/2013,30.68790054321289
03/18/2013,30.868200302124023
03/19/2013,30.75320053100586
03/20/2013,30.953899383544922
03/21/2013,30.863000869750977
03/22/2013,30.932600021362305
03/25/2013,30.515199661254883
03/26/2013,30.917200088500977
03/27/2013,30.855199813842773
03/28/2013,31.030799865722656
03/29/2013,31.052799224853516
03/31/2013,31.009300231933594
04/01/2013,31.05970001220703
04/02/2013,31.322999954223633
04/03/2013,31.59910011291504
04/04/2013,31.590299606323242
04/07/2013,31.596099853515625
04/08/2013,31.127899169921875
04/09/2013,31.001800537109375
04/10/2013,30.891300201416016
04/11/2013,30.800100326538086
04/14/2013,31.042299270629883
04/15/2013,31.444299697875977
04/16/2013,31.231199264526367
04/17/2013,31.831199645996094
04/18/2013,31.492799758911133
04/21/2013,31.6112003326416
04/22/2013,31.500099182128906
04/23/2013,31.616199493408203
04/24/2013,31.40719985961914
04/25/2013,31.123199462890625
04/28/2013,31.188600540161133
04/29/2013,30.932199478149414
04/30/2013,31.000900268554688
05/01/2013,31.287200927734375
05/02/2013,31.121700286865234
05/05/2013,31.056400299072266
05/06/2013,30.972900390625
05/07/2013,31.059499740600586
05/08/2013,31.092199325561523
05/09/2013,31.139699935913086
05/12/2013,31.37820053100586
05/13/2013,31.30820083618164
05/14/2013,31.362499237060547
05/15/2013,31.433500289916992
05/16/2013,31.33930015563965
05/19/2013,31.406600952148438
05/20/2013,31.231199264526367
05/21/2013,31.210899353027344
05/22/2013,31.34709930419922
05/23/2013,31.35919952392578
05/26/2013,31.255199432373047
05/27/2013,31.32430076599121
05/28/2013,31.482999801635742
05/29/2013,31.594200134277344
05/30/2013,31.656400680541992
06/02/2013,31.901199340820312
06/03/2013,31.78820037841797
06/04/2013,31.914199829101562
06/05/2013,32.10919952392578
06/06/2013,32.11320114135742
06/09/2013,32.11320114135742
06/10/2013,32.24660110473633
06/11/2013,32.372501373291016
06/12/2013,32.14350128173828
06/13/2013,31.896499633789062
06/16/2013,31.702199935913086
06/17/2013,31.724700927734375
06/18/2013,31.96299934387207
06/19/2013,32.43519973754883
06/20/2013,32.86949920654297
06/23/2013,32.75
06/24/2013,32.720298767089844
06/25/2013,32.71329879760742
06/26/2013,32.93989944458008
06/27/2013,32.79069900512695
06/30/2013,32.81050109863281
07/01/2013,32.965599060058594
07/02/2013,33.16189956665039
07/03/2013,33.14350128173828
07/04/2013,33.115299224853516
07/07/2013,33.29349899291992
07/08/2013,33.18050003051758
07/09/2013,32.979000091552734
07/10/2013,32.56399917602539
07/11/2013,32.55799865722656
07/14/2013,32.527198791503906
07/15/2013,32.55690002441406
07/16/2013,32.40340042114258
07/17/2013,32.27080154418945
07/18/2013,32.444000244140625
07/21/2013,32.34920120239258
07/22/2013,32.299598693847656
07/23/2013,32.202701568603516
07/24/2013,32.41740036010742
07/25/2013,32.59980010986328
07/28/2013,32.74480056762695
07/29/2013,32.82500076293945
07/30/2013,32.924198150634766
07/31/2013,32.92279815673828
08/01/2013,33.032798767089844
08/04/2013,32.81129837036133
08/05/2013,32.85639953613281
08/06/2013,32.95280075073242
08/07/2013,32.93259811401367
08/08/2013,32.81639862060547
08/11/2013,32.846500396728516
08/12/2013,32.99250030517578
08/13/2013,33.03960037231445
08/14/2013,33.02790069580078
08/15/2013,32.88999938964844
08/18/2013,32.8650016784668
08/19/2013,32.9547004699707
08/20/2013,32.91400146484375
08/21/2013,33.11940002441406
08/22/2013,33.03020095825195
08/25/2013,33.0099983215332
08/26/2013,33.05329895019531
08/27/2013,32.950599670410156
08/28/2013,33.145198822021484
08/29/2013,33.19820022583008
09/01/2013,33.26390075683594
09/02/2013,33.35599899291992
09/03/2013,33.498199462890625
09/04/2013,33.278099060058594
09/05/2013,33.413299560546875
09/08/2013,33.29650115966797
09/09/2013,33.13690185546875
09/10/2013,32.93069839477539
09/11/2013,32.73139953613281
09/12/2013,32.6255989074707
09/15/2013,32.345699310302734
09/16/2013,32.28409957885742
09/17/2013,32.18659973144531
09/18/2013,31.77199935913086
09/19/2013,31.640499114990234
09/22/2013,31.83799934387207
09/23/2013,31.78969955444336
09/24/2013,31.879100799560547
09/25/2013,32.07830047607422
09/26/2013,32.286598205566406
09/29/2013,32.342098236083984
09/30/2013,32.402801513671875
10/01/2013,32.23040008544922
10/02/2013,32.09700012207031
10/03/2013,32.14289855957031
10/06/2013,32.15079879760742
10/07/2013,
10/08/2013,32.36370086669922
10/09/2013,32.288299560546875
10/10/2013,32.18009948730469
10/13/2013,32.230899810791016
10/14/2013,32.23590087890625
10/15/2013,32.18040084838867
10/16/2013,32.08829879760742
10/17/2013,31.8439998626709
10/20/2013,31.817399978637695
10/21/2013,31.947900772094727
10/22/2013,31.660400390625
10/23/2013,31.72089958190918
10/24/2013,31.667200088500977
10/28/2013,31.76490020751953
10/29/2013,31.87820053100586
10/30/2013,32.07820129394531
10/31/2013,31.956100463867188
11/01/2013,32.04069900512695
11/04/2013,32.339900970458984
11/05/2013,32.34299850463867
11/06/2013,32.46739959716797
11/07/2013,32.359798431396484
11/08/2013,32.392799377441406
11/11/2013,32.6161003112793
11/12/2013,32.81570053100586
11/13/2013,32.872798919677734
11/14/2013,32.72990036010742
11/15/2013,32.7140998840332
11/18/2013,32.54970169067383
11/19/2013,32.53120040893555
11/20/2013,32.67720031738281
11/21/2013,32.87710189819336
11/22/2013,32.99020004272461
11/25/2013,32.72420120239258
11/26/2013,32.912200927734375
11/27/2013,32.91619873046875
11/28/2013,33.152000427246094
11/29/2013,33.11920166015625
12/02/2013,33.11249923706055
12/03/2013,33.20970153808594
12/04/2013,33.26470184326172
12/05/2013,33.152198791503906
12/06/2013,32.92679977416992
12/09/2013,32.69919967651367
12/10/2013,32.69900131225586
12/11/2013,32.674198150634766
12/12/2013,32.7421989440918
12/13/2013,32.78620147705078
12/16/2013,32.77619934082031
12/17/2013,32.83919906616211
12/18/2013,32.95920181274414
12/19/2013,32.804298400878906
12/20/2013,32.9452018737793
12/23/2013,32.964500427246094
12/24/2013,32.61980056762695
12/25/2013,32.52320098876953
12/26/2013,32.63819885253906
12/27/2013,32.64720153808594
12/30/2013,32.53820037841797
12/31/2013,32.71620178222656
01/01/2014,32.71620178222656
01/02/2014,32.75519943237305
01/03/2014,33.09870147705078
01/06/2014,33.162498474121094
01/07/2014,33.15620040893555
01/08/2014,33.1161994934082
01/09/2014,33.09619903564453
01/10/2014,33.16419982910156
01/13/2014,33.00320053100586
01/14/2014,33.248199462890625
01/15/2014,33.29719924926758
01/16/2014,33.40420150756836
01/17/2014,33.40019989013672
01/20/2014,33.55590057373047
01/21/2014,33.76219940185547
01/22/2014,33.963199615478516
01/23/2014,33.924198150634766
01/24/2014,34.07820129394531
01/27/2014,34.50920104980469
01/28/2014,34.61539840698242
01/29/2014,34.53120040893555
01/30/2014,35.063201904296875
01/31/2014,34.9031982421875
02/03/2014,35.12120056152344
02/04/2014,35.392398834228516
02/05/2014,34.97919845581055
02/06/2014,34.84579849243164
02/07/2014,34.66320037841797
02/10/2014,34.685298919677734
02/11/2014,34.732200622558594
02/12/2014,34.724700927734375
02/13/2014,34.80619812011719
02/14/2014,35.08489990234375
02/17/2014,35.094200134277344
02/18/2014,35.194801330566406
02/19/2014,35.4192008972168
02/20/2014,35.72819900512695
02/21/2014,35.71979904174805
02/24/2014,35.540199279785156
02/25/2014,35.49209976196289
02/26/2014,35.71120071411133
02/27/2014,36.0172004699707
02/28/2014,35.99720001220703
03/03/2014,36.60929870605469
03/04/2014,36.3827018737793
03/05/2014,36.03219985961914
03/06/2014,36.037200927734375
03/07/2014,35.93619918823242
03/10/2014,36.34469985961914
03/11/2014,36.37860107421875
03/12/2014,36.43920135498047
03/13/2014,36.44620132446289
03/14/2014,36.50120162963867
03/17/2014,36.6161994934082
03/18/2014,36.204200744628906
03/19/2014,36.24769973754883
03/20/2014,36.17020034790039
03/21/2014,36.300201416015625
03/24/2014,36.259700775146484
03/25/2014,36.10020065307617
03/26/2014,35.520198822021484
03/27/2014,35.4911994934082
03/28/2014,35.56719970703125
03/30/2014,35.63999938964844
03/31/2014,35.102699279785156
04/01/2014,35.00550079345703
04/02/2014,35.43519973754883
04/03/2014,35.55419921875
04/06/2014,35.14550018310547
04/07/2014,35.55339813232422
04/08/2014,35.73500061035156
04/09/2014,35.502201080322266
04/10/2014,35.56420135498047
04/13/2014,35.880001068115234
04/14/2014,35.92620086669922
04/15/2014,36.175201416015625
04/16/2014,35.99620056152344
04/17/2014,35.434200286865234
04/20/2014,35.53499984741211
04/21/2014,35.667198181152344
04/22/2014,35.691200256347656
04/23/2014,35.67620086669922
04/24/2014,35.72919845581055
04/27/2014,36.1150016784668
04/28/2014,35.831199645996094
04/29/2014,35.620399475097656
04/30/2014,35.601200103759766
05/01/2014,35.4031982421875
05/04/2014,35.8650016784668
05/05/2014,35.65589904785156
05/06/2014,35.421199798583984
05/07/2014,34.89720153808594
05/08/2014,35.02519989013672
05/11/2014,35.31370162963867
05/12/2014,35.00019836425781
05/13/2014,34.7942008972168
05/14/2014,34.638999938964844
05/15/2014,34.76020050048828
05/18/2014,34.83620071411133
05/19/2014,34.572200775146484
05/20/2014,34.50419998168945
05/21/2014,34.27069854736328
05/22/2014,34.32419967651367
05/25/2014,34.092498779296875
05/26/2014,34.1682014465332
05/27/2014,34.36819839477539
05/28/2014,34.559200286865234
05/29/2014,34.623199462890625
06/01/2014,34.90250015258789
06/02/2014,34.9452018737793
06/03/2014,35.08649826049805
06/04/2014,34.95119857788086
06/05/2014,34.68619918823242
06/08/2014,34.435001373291016
06/09/2014,34.296199798583984
06/10/2014,34.303199768066406
06/11/2014,34.34519958496094
06/12/2014,34.33649826049805
06/15/2014,34.439701080322266
06/16/2014,34.60419845581055
06/17/2014,34.812198638916016
06/18/2014,34.39149856567383
06/19/2014,34.356201171875
06/22/2014,34.4911994934082
06/23/2014,34.09519958496094
06/24/2014,33.76649856567383
06/25/2014,33.77119827270508
06/26/2014,33.63719940185547
06/29/2014,33.72869873046875
06/30/2014,33.857200622558594
07/01/2014,34.33219909667969
07/02/2014,34.27320098876953
07/03/2014,34.1692008972168
07/06/2014,34.450199127197266
07/07/2014,34.40620040893555
07/08/2014,34.1952018737793
07/09/2014,33.64720153808594
07/10/2014,33.937198638916016
07/13/2014,34.21120071411133
07/14/2014,34.313201904296875
07/15/2014,34.36320114135742
07/16/2014,34.61840057373047
07/17/2014,35.21179962158203
07/20/2014,35.206199645996094
07/21/2014,35.15190124511719
07/22/2014,34.92620086669922
07/23/2014,34.867698669433594
07/24/2014,35.03919982910156
07/27/2014,35.12919998168945
07/28/2014,35.527198791503906
07/29/2014,35.602699279785156
07/30/2014,35.55820083618164
07/31/2014,35.64120101928711
08/03/2014,35.70750045776367
08/04/2014,35.70920181274414
08/05/2014,36.015201568603516
08/06/2014,36.097198486328125
08/07/2014,36.300201416015625
08/10/2014,36.1349983215332
08/11/2014,35.88719940185547
08/12/2014,36.15019989013672
08/13/2014,36.00619888305664
08/14/2014,36.002201080322266
08/17/2014,36.05500030517578
08/18/2014,36.024200439453125
08/19/2014,36.15119934082031
08/20/2014,36.16619873046875
08/21/2014,35.976200103759766
08/24/2014,36.09370040893555
08/25/2014,36.049198150634766
08/26/2014,36.00920104980469
08/27/2014,36.12620162963867
08/28/2014,36.627201080322266
08/31/2014,36.476200103759766
09/01/2014,37.300201416015625
09/02/2014,37.434200286865234
09/03/2014,36.77109909057617
09/04/2014,36.862098693847656
09/07/2014,37.04999923706055
09/08/2014,36.930198669433594
09/09/2014,37.03219985961914
09/10/2014,37.2932014465332
09/11/2014,37.47019958496094
09/14/2014,37.77870178222656
09/15/2014,38.34320068359375
09/16/2014,38.30820083618164
09/17/2014,38.377201080322266
09/18/2014,38.35419845581055
09/21/2014,38.481998443603516
09/22/2014,38.639198303222656
09/23/2014,38.55419921875
09/24/2014,38.15420150756836
09/25/2014,38.46820068359375
09/28/2014,39.136199951171875
09/29/2014,39.356201171875
09/30/2014,39.594200134277344
10/01/2014,39.67020034790039
10/02/2014,39.49620056152344
10/05/2014,39.98820114135742
10/06/2014,39.70320129394531
10/07/2014,39.72420120239258
10/08/2014,39.95719909667969
10/09/2014,40.042198181152344
10/12/2014,40.367000579833984
10/13/2014,40.42919921875
10/14/2014,40.912200927734375
10/15/2014,40.483699798583984
10/16/2014,40.74720001220703
10/19/2014,40.89500045776367
10/20/2014,40.947200775146484
10/21/2014,40.86520004272461
10/22/2014,41.342201232910156
10/23/2014,41.65420150756836
10/27/2014,41.994998931884766
10/28/2014,42.23720169067383
10/29/2014,42.42919921875
10/30/2014,43.014198303222656
10/31/2014,41.165000915527344
11/03/2014,43.165000915527344
11/04/2014,43.3671989440918
11/05/2014,43.741600036621094
11/06/2014,44.84120178222656
11/07/2014,46.91019821166992
11/10/2014,46.446998596191406
11/11/2014,45.80220031738281
11/12/2014,46.10900115966797
11/13/2014,45.95000076293945
11/14/2014,46.54520034790039
11/17/2014,45.59000015258789
11/18/2014,47.00619888305664
11/19/2014,46.68000030517578
11/20/2014,46.83919906616211
11/21/2014,46.085201263427734
11/24/2014,45.470001220703125
11/25/2014,44.80720138549805
11/26/2014,44.85070037841797
11/27/2014,45.68000030517578
11/28/2014,48.90299987792969
12/01/2014,50.6974983215332
12/02/2014,50.83000183105469
12/03/2014,54.10499954223633
12/04/2014,52.85499954223633
12/05/2014,53.38100051879883
12/08/2014,52.66999816894531
12/09/2014,53.78969955444336
12/10/2014,53.66569900512695
12/11/2014,54.18069839477539
12/12/2014,56.81119918823242
12/15/2014,58.03499984741211
12/16/2014,61.7599983215332
12/17/2014,71.65750122070312
12/18/2014,59.834999084472656
12/19/2014,64.4800033569336
12/22/2014,57.48500061035156
12/23/2014,55.23619842529297
12/24/2014,53.86280059814453
12/25/2014,53.662498474121094
12/26/2014,52.775001525878906
12/29/2014,55.47999954223633
12/30/2014,57.72999954223633
12/31/2014,56.54499816894531
01/01/2015,58.32500076293945
01/02/2015,59.47999954223633
01/05/2015,58.622501373291016
01/06/2015,60.35499954223633
01/07/2015,63.18000030517578
01/08/2015,62.28049850463867
01/09/2015,61.9900016784668
01/12/2015,61.685001373291016
01/13/2015,63.1349983215332
01/14/2015,63.33300018310547
01/15/2015,63.36579895019531
01/16/2015,64.88500213623047
01/19/2015,65.26499938964844
01/20/2015,64.77999877929688
01/21/2015,65.18000030517578
01/22/2015,65.43820190429688
01/23/2015,63.78499984741211
01/26/2015,64.48500061035156
01/27/2015,67.61000061035156
01/28/2015,66.73500061035156
01/29/2015,67.98500061035156
01/30/2015,68.78500366210938
02/02/2015,69.51000213623047
02/03/2015,68.37999725341797
02/04/2015,64.7957992553711
02/05/2015,67.83499908447266
02/06/2015,66.40750122070312
02/09/2015,65.55999755859375
02/10/2015,65.40499877929688
02/11/2015,65.33499908447266
02/12/2015,65.53500366210938
02/13/2015,65.12999725341797
02/16/2015,62.73500061035156
02/17/2015,63.69499969482422
02/18/2015,63.369998931884766
02/19/2015,61.26499938964844
02/20/2015,61.959999084472656
02/23/2015,61.86000061035156
02/24/2015,63.959999084472656
02/25/2015,62.98500061035156
02/26/2015,61.1349983215332
02/27/2015,61.1349983215332
03/02/2015,61.5099983215332
03/03/2015,62.36000061035156
03/04/2015,60.98500061035156
03/05/2015,61.65999984741211
03/06/2015,60.310001373291016
03/09/2015,60.59000015258789
03/10/2015,60.17499923706055
03/11/2015,62.23500061035156
03/12/2015,61.48500061035156
03/13/2015,61.15999984741211
03/16/2015,62.349998474121094
03/17/2015,61.98500061035156
03/18/2015,61.15999984741211
03/19/2015,59.45500183105469
03/20/2015,60.08369827270508
03/23/2015,59.4900016784668
03/24/2015,58.89250183105469
03/25/2015,57.744998931884766
03/26/2015,56.310001373291016
03/27/2015,57.375
03/29/2015,55.696800231933594
03/30/2015,57.625701904296875
03/31/2015,57.85350036621094
04/01/2015,56.959999084472656
04/02/2015,56.21500015258789
04/05/2015,57.064998626708984
04/06/2015,55.209999084472656
04/07/2015,54.959999084472656
04/08/2015,53.29499816894531
04/09/2015,52.2599983215332
04/12/2015,53.709999084472656
04/13/2015,52.4817008972168
04/14/2015,50.92620086669922
04/15/2015,49.685001373291016
04/16/2015,49.915000915527344
04/19/2015,51.73500061035156
04/20/2015,53.59400177001953
04/21/2015,53.48500061035156
04/22/2015,51.935001373291016
04/23/2015,50.78499984741211
04/26/2015,50.3849983215332
04/27/2015,51.32500076293945
04/28/2015,51.19499969482422
04/29/2015,50.65999984741211
04/30/2015,51.459999084472656
05/03/2015,51.599998474121094
05/04/2015,51.904998779296875
05/05/2015,50.470001220703125
05/06/2015,50.834999084472656
05/07/2015,50.53499984741211
05/10/2015,50.98500061035156
05/11/2015,50.7599983215332
05/12/2015,49.98500061035156
05/13/2015,49.753700256347656
05/14/2015,49.959999084472656
05/17/2015,49.43000030517578
05/18/2015,49.084999084472656
05/19/2015,49.54999923706055
05/20/2015,49.513999938964844
05/21/2015,49.983001708984375
05/24/2015,49.62120056152344
05/25/2015,50.03499984741211
05/26/2015,49.95199966430664
05/27/2015,50.51300048828125
05/28/2015,52.685001373291016
05/31/2015,52.224998474121094
06/01/2015,53.11000061035156
06/02/2015,52.744998931884766
06/03/2015,54.869998931884766
06/04/2015,53.948001861572266
06/07/2015,55.98500061035156
06/08/2015,56.0
06/09/2015,55.0099983215332
06/10/2015,54.0099983215332
06/11/2015,54.21200180053711
06/14/2015,55.189998626708984
06/15/2015,54.50619888305664
06/16/2015,53.685001373291016
06/17/2015,53.722999572753906
06/18/2015,53.459999084472656
06/21/2015,53.71200180053711
06/22/2015,53.696998596191406
06/23/2015,53.93000030517578
06/24/2015,54.16999816894531
06/25/2015,54.270999908447266
06/28/2015,55.24869918823242
06/29/2015,55.709999084472656
06/30/2015,55.581199645996094
07/01/2015,55.86000061035156
07/02/2015,55.36000061035156
07/05/2015,56.08649826049805
07/06/2015,56.935001373291016
07/07/2015,56.709999084472656
07/08/2015,57.3849983215332
07/09/2015,57.21500015258789
07/12/2015,56.375
07/13/2015,56.5099983215332
07/14/2015,56.48500061035156
07/15/2015,56.9109992980957
07/16/2015,56.91999816894531
07/19/2015,57.1349983215332
07/20/2015,57.0099983215332
07/21/2015,56.96049880981445
07/22/2015,57.415000915527344
07/23/2015,57.849998474121094
07/26/2015,58.560001373291016
07/27/2015,59.73500061035156
07/28/2015,60.185001373291016
07/29/2015,58.65999984741211
07/30/2015,59.5984992980957
08/02/2015,61.51250076293945
08/03/2015,63.61000061035156
08/04/2015,62.810001373291016
08/05/2015,63.121498107910156
08/06/2015,64.04750061035156
08/09/2015,63.935001373291016
08/10/2015,63.10499954223633
08/11/2015,64.41000366210938
08/12/2015,64.43250274658203
08/13/2015,64.63500213623047
08/16/2015,64.80999755859375
08/17/2015,65.23500061035156
08/18/2015,65.33799743652344
08/19/2015,66.6500015258789
08/20/2015,68.05500030517578
08/23/2015,70.09120178222656
08/24/2015,70.83499908447266
08/25/2015,69.4260025024414
08/26/2015,68.43499755859375
08/27/2015,65.30500030517578
08/30/2015,65.11000061035156
08/31/2015,62.64870071411133
09/01/2015,66.53500366210938
09/02/2015,66.78500366210938
09/03/2015,66.7300033569336
09/06/2015,68.33499908447266
09/07/2015,69.20500183105469
09/08/2015,67.70999908447266
09/09/2015,68.7300033569336
09/10/2015,67.2300033569336
09/13/2015,66.98500061035156
09/14/2015,67.48500061035156
09/15/2015,66.63999938964844
09/16/2015,65.34500122070312
09/17/2015,65.43499755859375
09/20/2015,66.32499694824219
09/21/2015,66.05000305175781
09/22/2015,66.0885009765625
09/23/2015,66.3499984741211
09/24/2015,66.125
09/27/2015,65.42500305175781
09/28/2015,66.0999984741211
09/29/2015,65.80000305175781
